MSN,YYYYMM,Value,Column_Order,Description,Unit
ESRCAUS,199912,13.827,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,199913,14.355,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200001,13.3,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200002,13.308,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200003,13.85,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200004,13.944,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200005,14.253,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200006,14.552,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200007,14.603,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200008,14.637,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200009,14.359,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200010,14.3,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200011,13.72,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200012,13.172,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200013,14.024,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200101,12.939,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200102,13.404,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200103,13.839,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200104,14.016,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200105,14.563,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200106,14.934,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200107,14.91,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200108,14.877,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200109,14.662,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200110,14.58,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200111,14.01,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200112,13.75,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200113,14.199,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200201,13.355,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200202,13.5,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200203,13.392,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200204,13.644,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200205,14.084,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200206,14.222,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200207,14.353,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200208,14.143,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200209,13.909,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200210,13.692,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200211,13.434,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200212,13.091,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200213,13.75,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200301,12.904,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200302,12.837,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200303,13.286,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200304,14.064,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200305,14.359,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200306,14.758,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200307,14.678,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200308,14.638,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200309,14.116,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200310,14.02,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200311,13.852,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200312,13.199,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200313,13.89,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200401,13.04,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200402,13.112,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200403,13.481,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200404,13.921,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200405,14.057,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200406,14.353,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200407,14.484,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200408,14.693,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200409,14.492,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200410,13.894,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200411,13.749,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200412,13.214,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200413,13.886,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200501,13.094,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200502,13.386,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200503,13.449,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200504,13.886,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200505,14.413,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200506,14.752,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200507,14.654,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200508,14.818,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200509,14.654,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200510,14.36,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200511,14.476,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200512,13.805,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200513,14.181,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200601,14.115,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200602,14.455,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200603,14.478,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200604,15.011,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200605,15.356,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200606,15.673,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200607,15.785,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200608,15.725,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200609,15.803,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200610,15.366,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200611,14.807,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200612,14.291,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200613,15.119,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200701,14.566,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200702,14.244,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200703,14.658,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200704,15.073,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200705,15.179,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200706,15.6,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200707,15.576,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200708,15.604,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200709,15.407,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200710,15.178,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200711,14.921,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200712,14.414,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200713,15.054,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200801,14.079,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200802,14.066,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200803,14.343,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200804,14.912,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200805,15.423,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200806,15.765,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200807,16.082,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200808,16.173,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200809,15.968,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200810,15.982,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200811,15.756,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200812,15.14,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200813,15.328,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200901,15.241,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200902,15.442,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200903,15.542,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200904,15.806,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200905,16.144,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200906,16.047,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200907,16.127,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200908,16.213,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200909,16.23,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200910,15.795,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200911,15.255,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200912,14.793,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,200913,15.724,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201001,14.188,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201002,14.726,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201003,14.962,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201004,15.742,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201005,15.999,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201006,16.015,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201007,16.186,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201008,16.15,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201009,16.034,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201010,15.893,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201011,15.565,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201012,14.789,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201013,15.511,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201101,14.466,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201102,14.647,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201103,15.109,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201104,15.208,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201105,15.474,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201106,15.542,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201107,15.684,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201108,15.641,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201109,15.721,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201110,15.637,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201111,15.261,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201112,14.805,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201113,15.271,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201201,14.753,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201202,14.817,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201203,14.949,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201204,15.184,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201205,15.176,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201206,15.441,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201207,15.351,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201208,15.482,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201209,15.578,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201210,15.242,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201211,14.958,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201212,14.833,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201213,15.165,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201301,14.585,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201302,14.682,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201303,14.618,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201304,15.037,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201305,15.601,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201306,15.74,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201307,15.871,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201308,15.702,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201309,15.659,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201310,15.511,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201311,15.216,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201312,14.739,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201313,15.261,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201401,14.597,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201402,14.905,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201403,15.194,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201404,15.218,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201405,15.831,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201406,15.973,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201407,16.103,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201408,16.068,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201409,15.945,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201410,15.553,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201411,15.489,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201412,15.19,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201413,15.5,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201501,15.174,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201502,15.346,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201503,15.305,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201504,15.633,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201505,15.936,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201506,15.868,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201507,15.891,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201508,15.877,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201509,16.049,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201510,15.675,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201511,15.695,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201512,15.266,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201513,15.642,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201601,14.833,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201602,15.006,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201603,15.458,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201604,15.226,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201605,15.604,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201606,15.48,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201607,15.444,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201608,15.673,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201609,15.624,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201610,15.107,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201611,15.483,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201612,14.846,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201613,15.325,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201701,14.736,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201702,15.388,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201703,15.496,9,Cost of Residential Electricity,Dollars per Million Btu
ESRCAUS,201704,15.246,9,Cost of Residential Electricity,Dollars per Million Btu
