table,expendcode,line,serieslabel,metricname,calculationtype,parent,lowest,level,category0,category1,category2,category3,category4,category5,category6,category7,seriescode,year,Expend,Price
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1973,203,35.628
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1974,248,40.646
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1975,337,45.545
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1976,422,47.896
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1977,512,51.4
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1978,510,54.587
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1979,575,58.11
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1980,405,63.927
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1981,384,67.996
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1982,353,70.707
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1983,363,71.322
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1984,501,73.876
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1985,488,75.927
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1986,561,75.082
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1987,653,74.906
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1988,741,77.204
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1989,826,79.367
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1990,840,81.265
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1991,811,82.627
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1992,768,84.075
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1993,791,84.351
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1994,790,85.276
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1995,902,87.069
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1996,901,87.065
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1997,924,86.052
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1998,1004,86.241
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,1999,1026,88.546
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2000,1106,90.064
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2001,1009,91.393
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2002,958,90.674
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2003,1092,89.534
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2004,1308,89.933
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2005,1546,91.627
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2006,1761,94.969
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2007,2029,94.907
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2008,1889,95.856
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2009,1413,96.372
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2010,1286,97.225
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2011,1285,100.781
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2012,1310,102.099
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2013,1495,103.218
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2014,1684,102.918
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2015,1832,102.846
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2016,1935,101.24
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2017,2063,100
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2018,2073,102.092
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2019,2050,105.695
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2020,2306,108.381
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2021,2750,115.732
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2022,2922,121.179
U20405,DAIRRC,58,Pleasure aircraft,Current Dollars,Level,DBARRC,1,6,DPCERC,DGDSRC,DDURRC,DREQRC,DWHLRC,DBARRC,DAIRRC,,DAIRRG,2023,2705,121.295
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1959,591,18.772
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1960,678,20.087
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1961,762,21.395
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1962,884,22.498
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1963,927,20.875
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1964,1084,20.781
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1965,1279,20.873
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1966,1475,20.923
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1967,1812,20.95
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1968,2236,21.395
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1969,2846,23.027
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1970,3075,24.791
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1971,3480,26.636
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1972,4128,27.276
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1973,4712,28.402
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1974,5543,30.749
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1975,5890,33.486
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1976,7128,36.316
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1977,8291,38.487
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1978,9096,40.006
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1979,10384,42.929
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1980,12768,58.076
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1981,13377,68.526
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1982,13480,66.952
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1983,15066,67.974
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1984,17552,70.883
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1985,18088,69.59
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1986,18987,62.09
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1987,20935,65.422
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1988,22987,70.539
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1989,24840,74.932
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1990,25891,77.337
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1991,25069,75.762
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1992,25581,76.742
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1993,29224,81.619
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1994,32349,77.48
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1995,36053,78.648
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1996,40380,74.979
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1997,47159,79.497
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1998,51022,80.647
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,1999,54332,80.746
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2000,61817,84.567
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2001,53640,77.893
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2002,49251,70.058
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2003,53640,71.725
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2004,56725,71.441
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2005,58131,75.988
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2006,59779,81.144
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2007,61977,82.005
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2008,65884,90.389
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2009,62315,84.186
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2010,66875,90.213
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2011,78636,97.371
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2012,82102,101.967
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2013,88340,102.106
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2014,93192,104.716
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2015,89988,101.623
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2016,89627,99.323
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2017,94749,100
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2018,104257,101.823
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2019,116539,105.275
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2020,48533,94.147
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2021,101042,93.89
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2022,165040,115.034
U20405,DAITRC,207,Air transportation (64),Current Dollars,Level,DPUBRC,1,5,DPCERC,DSERRC,DHCERC,DTRSRC,DPUBRC,DAITRC,,,DAITRG,2023,188940,121.971
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1987,3059,99.047
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1988,3237,103.283
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1989,3575,105.228
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1990,4091,106.494
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1991,4757,110.025
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1992,8170,109.213
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1993,10509,111.131
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1994,12786,115.272
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1995,15860,119.582
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1996,18063,119.453
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1997,21731,115.523
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1998,20268,113.664
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,1999,21358,113.235
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,2000,22019,114.638
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,2001,23016,119.028
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,2002,19459,116.811
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,2003,17094,114.177
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,2004,14023,110.364
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,2005,14836,109.352
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,2006,19220,109.811
U20405,DALERC,195,Auto leasing,Current Dollars,Level,DMVLRC,1,7,DPCERC,DSERRC,DHCERC,DTRSRC,DMVSRC,DOVSRC,DMVLRC,DALERC,DALERG,2007,21179,109.269
