location,country,sex,v4,age,v6,var,variant,time,v10,unitcode,unit,powercodecode,powercode,referenceperiodcode,referenceperiod,value,flagcodes,flags
USA,United States,TT,All persons,D199L545,Population (hist&proj)  45-49,VAR1,Baseline,2022,2022,PER,Persons,3,Thousands,,,19460.26,,
USA,United States,TT,All persons,D199L545,Population (hist&proj)  45-49,VAR1,Baseline,2023,2023,PER,Persons,3,Thousands,,,19587.91,,
USA,United States,TT,All persons,D199L545,Population (hist&proj)  45-49,VAR1,Baseline,2024,2024,PER,Persons,3,Thousands,,,19863.539,,
USA,United States,TT,All persons,D199L545,Population (hist&proj)  45-49,VAR1,Baseline,2025,2025,PER,Persons,3,Thousands,,,20292.82,,
USA,United States,TT,All persons,D199L545,Population (hist&proj)  45-49,VAR1,Baseline,2026,2026,PER,Persons,3,Thousands,,,20763.51,,
USA,United States,TT,All persons,D199L545,Population (hist&proj)  45-49,VAR1,Baseline,2027,2027,PER,Persons,3,Thousands,,,21174.949,,
USA,United States,TT,All persons,D199L545,Population (hist&proj)  45-49,VAR1,Baseline,2028,2028,PER,Persons,3,Thousands,,,21556.48,,
USA,United States,TT,All persons,D199L545,Population (hist&proj)  45-49,VAR1,Baseline,2029,2029,PER,Persons,3,Thousands,,,21803.85,,
USA,United States,TT,All persons,D199L545,Population (hist&proj)  45-49,VAR1,Baseline,2030,2030,PER,Persons,3,Thousands,,,21935.141,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1950,1950,PER,Persons,3,Thousands,,,4149.1382,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1951,1951,PER,Persons,3,Thousands,,,4169.5112,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1952,1952,PER,Persons,3,Thousands,,,4183.8779,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1953,1953,PER,Persons,3,Thousands,,,4226.6938,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1954,1954,PER,Persons,3,Thousands,,,4281.998,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1955,1955,PER,Persons,3,Thousands,,,4334.7212,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1956,1956,PER,Persons,3,Thousands,,,4406.3442,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1957,1957,PER,Persons,3,Thousands,,,4500.0449,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1958,1958,PER,Persons,3,Thousands,,,4581.4009,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1959,1959,PER,Persons,3,Thousands,,,4670.2969,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1960,1960,PER,Persons,3,Thousands,,,4762.8691,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1961,1961,PER,Persons,3,Thousands,,,4857.4189,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1962,1962,PER,Persons,3,Thousands,,,4932.416,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1963,1963,PER,Persons,3,Thousands,,,4993.1758,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1964,1964,PER,Persons,3,Thousands,,,5049.52,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1965,1965,PER,Persons,3,Thousands,,,5101.4839,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1966,1966,PER,Persons,3,Thousands,,,5149.5649,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1967,1967,PER,Persons,3,Thousands,,,5194.2881,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1968,1968,PER,Persons,3,Thousands,,,5241.4902,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1969,1969,PER,Persons,3,Thousands,,,5298.8892,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1970,1970,PER,Persons,3,Thousands,,,5379.6968,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1971,1971,PER,Persons,3,Thousands,,,5477.1489,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1972,1972,PER,Persons,3,Thousands,,,5605.4722,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1973,1973,PER,Persons,3,Thousands,,,5688.583,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1974,1974,PER,Persons,3,Thousands,,,5738.4878,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1975,1975,PER,Persons,3,Thousands,,,5737.2471,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1976,1976,PER,Persons,3,Thousands,,,5728.188,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1977,1977,PER,Persons,3,Thousands,,,5678.5449,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1978,1978,PER,Persons,3,Thousands,,,5659.4492,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1979,1979,PER,Persons,3,Thousands,,,5622.9961,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1980,1980,PER,Persons,3,Thousands,,,5616.314,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1981,1981,PER,Persons,3,Thousands,,,5578.3208,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1982,1982,PER,Persons,3,Thousands,,,5500.4092,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1983,1983,PER,Persons,3,Thousands,,,5381.1758,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1984,1984,PER,Persons,3,Thousands,,,5292.5688,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1985,1985,PER,Persons,3,Thousands,,,5244.4209,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1986,1986,PER,Persons,3,Thousands,,,5216.5151,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1987,1987,PER,Persons,3,Thousands,,,5234.2329,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1988,1988,PER,Persons,3,Thousands,,,5334.1069,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1989,1989,PER,Persons,3,Thousands,,,5443.3032,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1990,1990,PER,Persons,3,Thousands,,,5526.1372,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1991,1991,PER,Persons,3,Thousands,,,5683.3262,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1992,1992,PER,Persons,3,Thousands,,,5903.147,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1993,1993,PER,Persons,3,Thousands,,,6258.75,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1994,1994,PER,Persons,3,Thousands,,,6510.7642,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1995,1995,PER,Persons,3,Thousands,,,6755.5952,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1996,1996,PER,Persons,3,Thousands,,,6919.9702,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1997,1997,PER,Persons,3,Thousands,,,7569.1699,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1998,1998,PER,Persons,3,Thousands,,,7879.1792,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1999,1999,PER,Persons,3,Thousands,,,8279.041,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2000,2000,PER,Persons,3,Thousands,,,8703.3848,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2001,2001,PER,Persons,3,Thousands,,,9146.1533,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2002,2002,PER,Persons,3,Thousands,,,9168.0938,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2003,2003,PER,Persons,3,Thousands,,,9337.624,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2004,2004,PER,Persons,3,Thousands,,,9565.0449,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2005,2005,PER,Persons,3,Thousands,,,9821.292,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2006,2006,PER,Persons,3,Thousands,,,10064.75,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2007,2007,PER,Persons,3,Thousands,,,10344.43,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2008,2008,PER,Persons,3,Thousands,,,10598.92,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2009,2009,PER,Persons,3,Thousands,,,10783.56,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2010,2010,PER,Persons,3,Thousands,,,10960.6,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2011,2011,PER,Persons,3,Thousands,,,11074.36,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2012,2012,PER,Persons,3,Thousands,,,11088.44,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2013,2013,PER,Persons,3,Thousands,,,11084.9,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2014,2014,PER,Persons,3,Thousands,,,11077.58,B,Break
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2015,2015,PER,Persons,3,Thousands,,,10938.31,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2016,2016,PER,Persons,3,Thousands,,,10727.12,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2017,2017,PER,Persons,3,Thousands,,,10506.31,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2018,2018,PER,Persons,3,Thousands,,,10290.54,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2019,2019,PER,Persons,3,Thousands,,,10120.51,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2020,2020,PER,Persons,3,Thousands,,,10103.42,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2021,2021,PER,Persons,3,Thousands,,,10173.57,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2022,2022,PER,Persons,3,Thousands,,,10172.51,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2023,2023,PER,Persons,3,Thousands,,,10083.76,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2024,2024,PER,Persons,3,Thousands,,,9933.9707,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2025,2025,PER,Persons,3,Thousands,,,9744.9766,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2026,2026,PER,Persons,3,Thousands,,,9535.6377,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2027,2027,PER,Persons,3,Thousands,,,9498.0791,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2028,2028,PER,Persons,3,Thousands,,,9576.4775,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2029,2029,PER,Persons,3,Thousands,,,9724.0059,,
USA,United States,MA,Males,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2030,2030,PER,Persons,3,Thousands,,,9949.8164,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1950,1950,PER,Persons,3,Thousands,,,4161.8071,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1951,1951,PER,Persons,3,Thousands,,,4194.3198,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1952,1952,PER,Persons,3,Thousands,,,4217.2178,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1953,1953,PER,Persons,3,Thousands,,,4265.668,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1954,1954,PER,Persons,3,Thousands,,,4327.3281,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1955,1955,PER,Persons,3,Thousands,,,4389.8491,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1956,1956,PER,Persons,3,Thousands,,,4475.75,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1957,1957,PER,Persons,3,Thousands,,,4586.3018,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1958,1958,PER,Persons,3,Thousands,,,4689.0352,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1959,1959,PER,Persons,3,Thousands,,,4795.583,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1960,1960,PER,Persons,3,Thousands,,,4901.2451,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1961,1961,PER,Persons,3,Thousands,,,5018.915,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1962,1962,PER,Persons,3,Thousands,,,5118.8428,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1963,1963,PER,Persons,3,Thousands,,,5202.5098,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1964,1964,PER,Persons,3,Thousands,,,5280.748,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1965,1965,PER,Persons,3,Thousands,,,5357.5601,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1966,1966,PER,Persons,3,Thousands,,,5431.019,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1967,1967,PER,Persons,3,Thousands,,,5505.4922,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1968,1968,PER,Persons,3,Thousands,,,5585.3511,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1969,1969,PER,Persons,3,Thousands,,,5675.728,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1970,1970,PER,Persons,3,Thousands,,,5786.0781,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1971,1971,PER,Persons,3,Thousands,,,5899.519,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1972,1972,PER,Persons,3,Thousands,,,6048.0391,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1973,1973,PER,Persons,3,Thousands,,,6158.2622,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1974,1974,PER,Persons,3,Thousands,,,6221.5649,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1975,1975,PER,Persons,3,Thousands,,,6235.0322,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1976,1976,PER,Persons,3,Thousands,,,6241.853,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1977,1977,PER,Persons,3,Thousands,,,6190.6631,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1978,1978,PER,Persons,3,Thousands,,,6156.2231,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1979,1979,PER,Persons,3,Thousands,,,6101.9438,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1980,1980,PER,Persons,3,Thousands,,,6078.4009,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1981,1981,PER,Persons,3,Thousands,,,6016.3101,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1982,1982,PER,Persons,3,Thousands,,,5913.4209,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1983,1983,PER,Persons,3,Thousands,,,5773.397,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1984,1984,PER,Persons,3,Thousands,,,5664.0708,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1985,1985,PER,Persons,3,Thousands,,,5609.2471,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1986,1986,PER,Persons,3,Thousands,,,5564.6582,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1987,1987,PER,Persons,3,Thousands,,,5567.4912,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1988,1988,PER,Persons,3,Thousands,,,5660.6558,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1989,1989,PER,Persons,3,Thousands,,,5768.646,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1990,1990,PER,Persons,3,Thousands,,,5851.625,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1991,1991,PER,Persons,3,Thousands,,,6007.7339,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1992,1992,PER,Persons,3,Thousands,,,6231.873,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1993,1993,PER,Persons,3,Thousands,,,6591.875,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1994,1994,PER,Persons,3,Thousands,,,6851.4268,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1995,1995,PER,Persons,3,Thousands,,,7100.9028,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1996,1996,PER,Persons,3,Thousands,,,7269.4692,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1997,1997,PER,Persons,3,Thousands,,,7921.6982,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1998,1998,PER,Persons,3,Thousands,,,8238.5146,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,1999,1999,PER,Persons,3,Thousands,,,8644.5713,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2000,2000,PER,Persons,3,Thousands,,,9076.0615,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2001,2001,PER,Persons,3,Thousands,,,9541.1318,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2002,2002,PER,Persons,3,Thousands,,,9571.8115,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2003,2003,PER,Persons,3,Thousands,,,9759.6543,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2004,2004,PER,Persons,3,Thousands,,,9999.623,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2005,2005,PER,Persons,3,Thousands,,,10257.44,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2006,2006,PER,Persons,3,Thousands,,,10506.12,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2007,2007,PER,Persons,3,Thousands,,,10795.75,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2008,2008,PER,Persons,3,Thousands,,,11040.55,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2009,2009,PER,Persons,3,Thousands,,,11221.28,,
USA,United States,FE,Females,D199L550,Population (hist&proj)  50-54,VAR1,Baseline,2010,2010,PER,Persons,3,Thousands,,,11393.18,,
